time,dht22_t,dht11_t,dht22_h,dht11_h,db,pa,treatment_hive,wifi,hive_id,,WiFI On,time,dht22_t,dht11_t,dht22_h,dht11_h,db,pa,treatment_hive,wifi,hive_id,,,,
10/19/2014 13:00,11.6358209,13.68656716,66.08507463,77.79104478,54.77216783,100.6598209,0,0,1,,,10/14/2014 20:00,22.20895522,24.05970149,74.25223881,79.86567164,54.77411511,100.6991642,0,1,1,,,,
10/19/2014 14:00,10.85882353,13,64.79852941,77,54.8101982,100.6503382,0,0,1,,,10/14/2014 21:00,21.66323529,23.08823529,70.99852941,79.45588235,54.78376828,100.7418676,0,1,1,,,,
10/19/2014 15:00,10.60895522,12.62686567,60.85522388,77.05970149,54.84937306,100.6699254,0,0,1,,,10/14/2014 22:00,21.15820896,22.95522388,70.22238806,78.73134328,54.74840026,100.7359552,0,1,1,,,,
10/19/2014 16:00,10.45735294,12.51470588,61.40588235,77,54.77759856,100.6866765,0,0,1,,,10/14/2014 23:00,21.18529412,22.85294118,71.27794118,77.67647059,54.63241145,100.7085,0,1,1,,,,
10/19/2014 17:00,9.81641791,12,62.15671642,77,54.80391769,100.7028955,0,0,1,,,10/15/2014 0:00,20.94626866,22.04477612,73.73432836,78.8358209,54.85970654,100.7073433,0,1,1,,,,
10/19/2014 18:00,9.205882353,11.83823529,64.12941176,76.92647059,54.68799388,100.7510441,0,0,1,,,10/15/2014 1:00,20.55441176,22.01470588,73.80588235,78.98529412,54.66671943,100.7254559,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 2:00,20.1880597,21.98507463,74.1641791,79,54.80556121,100.7199104,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 3:00,19.99852941,21.98529412,73.81323529,78.13235294,54.83870213,100.7345147,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 4:00,19.84179104,21.91044776,74.11492537,78,54.72946058,100.7322537,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 5:00,19.68059701,21.20895522,74.56865672,78,54.78085574,100.7311194,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 6:00,19.58970588,21.02941176,74.70147059,78.01470588,54.85973062,100.7448235,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 7:00,19.67313433,21.04477612,74.75671642,78,54.81174934,100.7807164,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 8:00,19.43088235,21.02941176,75.54705882,78.20588235,54.81312156,100.8077794,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 9:00,19.73134328,21.2238806,74.69402985,79.64179104,54.83043016,100.8013433,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 10:00,20.26323529,21.97058824,72.81176471,80,54.84999038,100.8091912,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 11:00,20.71044776,22.04477612,72.4641791,80.46268657,54.88529369,100.7513881,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 12:00,22.23088235,23.16176471,71.02205882,80.01470588,54.8539664,100.7233529,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 13:00,24.1238806,24.98507463,68.2761194,79.3880597,54.89549348,100.6473881,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 14:00,24.67647059,25.79411765,69.46323529,80.41176471,54.85557277,100.57075,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 15:00,24.66716418,26,72.00447761,81,54.86524658,100.5444925,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 16:00,25.14117647,26,70.42352941,81,54.82725829,100.5135882,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 17:00,25.02537313,26.02985075,75.09402985,80.97014925,54.76942871,100.4745075,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 18:00,24.43676471,25.69117647,77.6,81,54.87446537,100.4846618,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 19:00,23.21343284,24.85074627,79.54477612,81.14925373,54.93167333,100.4977015,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 20:00,22.84925373,24.11940299,79.43432836,81.85074627,54.84390662,100.5212836,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 21:00,22.56323529,24,79.31617647,81.98529412,54.75063463,100.5539853,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 22:00,22.31492537,23.94029851,79.09552239,80.53731343,54.91381873,100.5839104,0,1,1,,,,
,,,,,,,,,,,,10/15/2014 23:00,21.90147059,23.14705882,79.04411765,80,54.68538866,100.5464118,0,1,1,,,,
,,,,,,,,,,,,10/16/2014 0:00,21.54179104,23,78.9880597,80,54.83322599,100.4162388,0,1,1,,,,
,,,,,,,,,,,,10/16/2014 1:00,21.14264706,22.67647059,78.53235294,80.32352941,54.61113892,100.3906176,0,1,1,,,,
,,,,,,,,,,,,10/16/2014 2:00,20.81641791,22.02985075,77.50447761,80.62686567,54.67240013,100.3826716,0,1,1,,,,
,,,,,,,,,,,,10/16/2014 3:00,20.96764706,22,75.85147059,80,54.77076382,100.3291029,0,1,1,,,,
,,,,,,,,,,,,10/16/2014 4:00,20.44776119,21.98507463,76.94029851,79.98507463,54.80927305,100.2634776,0,1,1,,,,
,,,,,,,,,,,,10/16/2014 5:00,19.84705882,21.75,77.96029412,80,54.76024887,100.2522059,0,1,1,,,,
,,,,,,,,,,,,10/16/2014 6:00,19.36716418,21.02985075,76.5761194,79.86567164,54.93099556,100.2571045,0,1,1,,,,
,,,,,,,,,,,,10/16/2014 7:00,18.78823529,20.35294118,75.38235294,79.61764706,54.79161617,100.2468971,0,1,1,,,,
,,,,,,,,,,,,10/16/2014 8:00,18.6,20.01492537,74.22686567,79.89552239,54.82672626,100.2567164,0,1,1,,,,
,,,,,,,,,,,,10/16/2014 9:00,18.55,20,73.66764706,79,54.76630295,100.2489559,0,1,1,,,,
,,,,,,,,,,,,10/16/2014 10:00,18.65522388,20,72.30149254,79.10447761,54.74718697,100.1916866,0,1,1,,,,
,,,,,,,,,,,,10/16/2014 11:00,18.79852941,20.01470588,71.54852941,79.98529412,54.9308995,100.1615,0,1,1,,,,
,,,,,,,,,,,,10/16/2014 12:00,19.50149254,20.73134328,69.49104478,79.8358209,54.636049,100.1063134,0,1,1,,,,
,,,,,,,,,,,,10/16/2014 13:00,20.62686567,21.82089552,68.30746269,80.41791045,54.99868997,99.97432836,0,1,1,,,,
,,,,,,,,,,,,10/16/2014 14:00,21.65294118,22.61764706,69.20294118,80.39705882,54.73196788,99.88105882,0,1,1,,,,
